Time,U,V,W,U_initial,V_initial,W_initial,U Avg,V Avg,W Avg,Octant,Octant ID,1.0,-1.0,-3.0,-2.0,2.0,4.0,3.0,-4.0
158.55,-1.4565335350479032,1.9016695242897965,0.5424222558413179,25.85,1.95,0.65,,,,2.0,,,,,,,,,
158.56,1.1834664649520938,2.401669524289797,0.17242225584131787,28.49,2.45,0.28,,,,1.0,,,,,,,,,
158.57,2.493466464952096,0.8016695242897965,0.19242225584131784,29.8,0.85,0.3,,,,1.0,,,,,,,,,
158.58,1.093466464952094,2.6216695242897967,-0.11757774415868215,28.4,2.67,-0.01,,,,-1.0,,,,,,,,,
158.59,0.963466464952095,3.941669524289797,0.04242225584131784,28.27,3.99,0.15,,,,1.0,,,,,,,,,
158.6,0.9234664649520958,3.111669524289797,-0.20757774415868216,28.23,3.16,-0.1,,,,-1.0,,,,,,,,,
158.61,-0.5265335350479035,2.841669524289797,-0.15757774415868214,26.78,2.89,-0.05,,,,-2.0,,,,,,,,,
158.62,-4.296533535047903,2.571669524289797,-0.24757774415868217,23.01,2.62,-0.14,,,,-2.0,,,,,,,,,
158.63,-4.066533535047906,2.3116695242897967,-0.34757774415868214,23.24,2.36,-0.24,,,,-2.0,,,,,,,,,
158.64,-3.8365335350479057,-0.7883304757102034,0.5124222558413178,23.47,-0.74,0.62,,,,3.0,,,,,,,,,
158.65,-1.9265335350479056,-2.638330475710203,0.41242225584131786,25.38,-2.59,0.52,,,,3.0,,,,,,,,,
158.66,-1.546533535047903,-2.7883304757102034,0.15242225584131786,25.76,-2.74,0.26,,,,3.0,,,,,,,,,
158.67,-4.066533535047906,-2.4183304757102033,-0.07757774415868215,23.24,-2.37,0.03,,,,-3.0,,,,,,,,,
158.68,-3.3365335350479057,-2.0683304757102032,-0.047577744158682156,23.97,-2.02,0.06,,,,-3.0,,,,,,,,,
158.69,-2.5965335350479037,1.1716695242897965,-0.007577744158682148,24.71,1.22,0.1,,,,-2.0,,,,,,,,,
158.7,-2.546533535047903,-3.578330475710203,-0.15757774415868214,24.76,-3.53,-0.05,,,,-3.0,,,,,,,,,
158.71,-4.806533535047905,-3.6683304757102033,-0.007577744158682148,22.5,-3.62,0.1,,,,-3.0,,,,,,,,,
158.72,-4.476533535047906,-1.0883304757102035,0.32242225584131784,22.83,-1.04,0.43,,,,3.0,,,,,,,,,
158.73,-4.1465335350479045,-0.0783304757102034,0.7624222558413178,23.16,-0.03,0.87,,,,3.0,,,,,,,,,
158.74,-2.996533535047906,1.1016695242897965,0.4824222558413178,24.31,1.15,0.59,,,,2.0,,,,,,,,,
158.75,-2.1465335350479045,3.0216695242897966,0.10242225584131784,25.16,3.07,0.21,,,,2.0,,,,,,,,,
158.76,-1.0965335350479037,1.8416695242897965,-0.07757774415868215,26.21,1.89,0.03,,,,-2.0,,,,,,,,,
158.77,-0.03653353504790502,0.6616695242897965,-0.2575777441586822,27.27,0.71,-0.15,,,,-2.0,,,,,,,,,
158.78,-2.886533535047903,-1.2483304757102034,0.04242225584131784,24.42,-1.2,0.15,,,,3.0,,,,,,,,,
158.79,-5.826533535047904,-4.698330475710204,-0.03757774415868215,21.48,-4.65,0.07,,,,-3.0,,,,,,,,,
158.8,-3.136533535047903,-2.828330475710203,0.04242225584131784,24.17,-2.78,0.15,,,,3.0,,,,,,,,,
158.81,-0.4365335350479036,-0.9583304757102035,0.13242225584131784,26.87,-0.91,0.24,,,,3.0,,,,,,,,,
158.82,-2.036533535047905,-1.3483304757102035,-0.2775777441586822,25.27,-1.3,-0.17,,,,-3.0,,,,,,,,,
158.83,-0.34653353504790374,-0.2283304757102034,-0.20757774415868216,26.96,-0.18,-0.1,,,,-3.0,,,,,,,,,
158.84,0.0634664649520964,-1.3283304757102035,-0.45757774415868213,27.37,-1.28,-0.35,,,,-4.0,,,,,,,,,
158.85,0.48346646495209455,-2.4383304757102033,-0.7075777441586821,27.79,-2.39,-0.6,,,,-4.0,,,,,,,,,
158.86,-1.406533535047906,-2.258330475710203,-0.8675777441586822,25.9,-2.21,-0.76,,,,-3.0,,,,,,,,,
158.87,-2.1065335350479053,-1.9983304757102034,-0.8675777441586822,25.2,-1.95,-0.76,,,,-3.0,,,,,,,,,
158.88,-3.416533535047904,0.9516695242897966,-1.247577744158682,23.89,1.0,-1.14,,,,-2.0,,,,,,,,,
158.89,-3.7665335350479054,-2.6083304757102033,-0.9775777441586821,23.54,-2.56,-0.87,,,,-3.0,,,,,,,,,
158.9,-3.0565335350479046,0.8816695242897966,-0.6975777441586821,24.25,0.93,-0.59,,,,-2.0,,,,,,,,,
158.91,-2.1065335350479053,-1.7883304757102034,-0.2575777441586822,25.2,-1.74,-0.15,,,,-3.0,,,,,,,,,
158.92,-4.406533535047906,-1.7083304757102034,-0.8675777441586822,22.9,-1.66,-0.76,,,,-3.0,,,,,,,,,
158.93,-5.006533535047904,-0.9283304757102034,0.13242225584131784,22.3,-0.88,0.24,,,,3.0,,,,,,,,,
158.94,-5.596533535047904,1.1016695242897965,0.04242225584131784,21.71,1.15,0.15,,,,2.0,,,,,,,,,
158.95,-0.6165335350479033,0.7216695242897966,0.9624222558413179,26.69,0.77,1.07,,,,2.0,,,,,,,,,
158.96,-3.5965335350479037,-1.8983304757102035,0.04242225584131784,23.71,-1.85,0.15,,,,3.0,,,,,,,,,
158.97,-3.406533535047906,-1.5783304757102035,0.02242225584131785,23.9,-1.53,0.13,,,,3.0,,,,,,,,,
158.98,-2.626533535047905,-2.238330475710203,-0.13757774415868215,24.68,-2.19,-0.03,,,,-3.0,,,,,,,,,
158.99,-0.8865335350479029,-4.3883304757102035,-1.0275777441586822,26.42,-4.34,-0.92,,,,-3.0,,,,,,,,,
159.0,2.4034664649520963,0.19166952428979658,-1.9875777441586822,29.71,0.24,-1.88,,,,-1.0,,,,,,,,,
159.01,0.2634664649520957,-0.9283304757102034,-2.3575777441586823,27.57,-0.88,-2.25,,,,-4.0,,,,,,,,,
159.02,1.703466464952097,-3.468330475710203,-1.747577744158682,29.01,-3.42,-1.64,,,,-4.0,,,,,,,,,
159.03,0.04346646495209683,-2.7883304757102034,-1.1475777441586823,27.35,-2.74,-1.04,,,,-4.0,,,,,,,,,
159.04,0.41346646495209427,-2.848330475710203,-0.43757774415868217,27.72,-2.8,-0.33,,,,-4.0,,,,,,,,,
159.05,0.7834664649520953,-2.9183304757102033,0.27242225584131785,28.09,-2.87,0.38,,,,4.0,,,,,,,,,
159.06,-0.12653353504790488,-0.6183304757102034,0.7124222558413178,27.18,-0.57,0.82,,,,3.0,,,,,,,,,
159.07,0.3234664649520944,-1.7683304757102034,0.4924222558413178,27.63,-1.72,0.6,,,,4.0,,,,,,,,,
159.08,0.5034664649520941,-1.3783304757102035,-1.3775777441586823,27.81,-1.33,-1.27,,,,-4.0,,,,,,,,,
159.09,-2.036533535047905,2.111669524289797,-0.29757774415868216,25.27,2.16,-0.19,,,,-2.0,,,,,,,,,
159.1,0.463466464952095,0.6316695242897966,-0.5975777441586821,27.77,0.68,-0.49,,,,-1.0,,,,,,,,,
159.11,0.963466464952095,-2.5383304757102034,-0.37757774415868217,28.27,-2.49,-0.27,,,,-4.0,,,,,,,,,
159.12,-1.2565335350479039,0.07166952428979659,-1.327577744158682,26.05,0.12,-1.22,,,,-2.0,,,,,,,,,
159.13,-2.4365335350479036,-2.558330475710203,-0.23757774415868216,24.87,-2.51,-0.13,,,,-3.0,,,,,,,,,
159.14,-4.816533535047906,-2.908330475710203,-0.047577744158682156,22.49,-2.86,0.06,,,,-3.0,,,,,,,,,
159.15,-3.626533535047905,-3.2683304757102034,0.6524222558413179,23.68,-3.22,0.76,,,,3.0,,,,,,,,,
159.16,-3.6765335350479056,-4.438330475710203,0.5424222558413179,23.63,-4.39,0.65,,,,3.0,,,,,,,,,
159.17,-1.8165335350479062,-3.948330475710203,0.5924222558413178,25.49,-3.9,0.7,,,,3.0,,,,,,,,,
159.18,-0.05653353504790459,-3.468330475710203,0.32242225584131784,27.25,-3.42,0.43,,,,3.0,,,,,,,,,
159.19,-0.916533535047904,0.7316695242897966,-0.09757774415868216,26.39,0.78,0.01,,,,-2.0,,,,,,,,,
159.2,-0.4865335350479043,-1.3583304757102035,0.11242225584131785,26.82,-1.31,0.22,,,,3.0,,,,,,,,,
159.21,1.3034664649520948,-2.738330475710203,-1.8575777441586823,28.61,-2.69,-1.75,,,,-4.0,,,,,,,,,
159.22,1.4834664649520946,-3.0183304757102034,-2.257577744158682,28.79,-2.97,-2.15,,,,-4.0,,,,,,,,,
159.23,2.583466464952096,-3.4183304757102033,-2.9575777441586824,29.89,-3.37,-2.85,,,,-4.0,,,,,,,,,
159.24,2.8934664649520947,-3.1483304757102033,-3.8175777441586822,30.2,-3.1,-3.71,,,,-4.0,,,,,,,,,
159.25,3.213466464952095,-2.888330475710203,-4.417577744158682,30.52,-2.84,-4.31,,,,-4.0,,,,,,,,,
159.26,2.243466464952096,-0.9183304757102034,-4.727577744158682,29.55,-0.87,-4.62,,,,-4.0,,,,,,,,,
159.27,1.6834664649520938,-4.328330475710204,-4.087577744158682,28.99,-4.28,-3.98,,,,-4.0,,,,,,,,,
159.28,0.04346646495209683,-2.3983304757102033,-2.967577744158682,27.35,-2.35,-2.86,,,,-4.0,,,,,,,,,
159.29,-1.5865335350479057,-0.4783304757102034,-1.8575777441586823,25.72,-0.43,-1.75,,,,-3.0,,,,,,,,,
159.3,-2.0165335350479054,0.49166952428979666,-0.6275777441586822,25.29,0.54,-0.52,,,,-2.0,,,,,,,,,
159.31,-4.456533535047903,4.371669524289796,0.26242225584131784,22.85,4.42,0.37,,,,2.0,,,,,,,,,
159.32,-5.046533535047903,2.091669524289797,2.202422255841318,22.26,2.14,2.31,,,,2.0,,,,,,,,,
159.33,-5.626533535047905,3.2316695242897966,1.232422255841318,21.68,3.28,1.34,,,,2.0,,,,,,,,,
159.34,-6.206533535047903,2.6616695242897968,1.712422255841318,21.1,2.71,1.82,,,,2.0,,,,,,,,,
159.35,-5.916533535047904,2.941669524289797,1.4724222558413178,21.39,2.99,1.58,,,,2.0,,,,,,,,,
159.36,-6.066533535047906,2.801669524289797,1.592422255841318,21.24,2.85,1.7,,,,2.0,,,,,,,,,
159.37,2.113466464952097,-1.6483304757102035,-0.7375777441586822,29.42,-1.6,-0.63,,,,-4.0,,,,,,,,,
159.38,2.993466464952096,-0.9083304757102034,-1.807577744158682,30.3,-0.86,-1.7,,,,-4.0,,,,,,,,,
159.39,3.0334664649520953,-0.0783304757102034,-1.997577744158682,30.34,-0.03,-1.89,,,,-4.0,,,,,,,,,
159.4,1.5734664649520944,-1.0883304757102035,-2.507577744158682,28.88,-1.04,-2.4,,,,-4.0,,,,,,,,,
159.41,1.7534664649520941,-2.468330475710203,-2.1475777441586823,29.06,-2.42,-2.04,,,,-4.0,,,,,,,,,
159.42,-4.316533535047906,-4.258330475710204,-1.807577744158682,22.99,-4.21,-1.7,,,,-3.0,,,,,,,,,
159.43,-5.966533535047905,-2.028330475710203,-1.2375777441586822,21.34,-1.98,-1.13,,,,-3.0,,,,,,,,,
159.44,-2.636533535047903,-2.238330475710203,0.17242225584131787,24.67,-2.19,0.28,,,,3.0,,,,,,,,,
159.45,-1.0765335350479042,-4.738330475710204,0.10242225584131784,26.23,-4.69,0.21,,,,3.0,,,,,,,,,
159.46,-2.1465335350479045,-5.3483304757102035,0.7524222558413178,25.16,-5.3,0.86,,,,3.0,,,,,,,,,
159.47,-2.3565335350479053,-5.008330475710204,2.282422255841318,24.95,-4.96,2.39,,,,3.0,,,,,,,,,
159.48,-2.566533535047906,-4.6783304757102036,3.5624222558413177,24.74,-4.63,3.67,,,,3.0,,,,,,,,,
159.49,-5.066533535047906,-3.638330475710203,4.222422255841318,22.24,-3.59,4.33,,,,3.0,,,,,,,,,
159.5,-2.446533535047905,-2.1483304757102033,4.032422255841317,24.86,-2.1,4.14,,,,3.0,,,,,,,,,
159.51,-1.4565335350479032,-1.0783304757102035,4.5724222558413175,25.85,-1.03,4.68,,,,3.0,,,,,,,,,
159.52,-1.6065335350479053,-2.558330475710203,4.532422255841317,25.7,-2.51,4.64,,,,3.0,,,,,,,,,
159.53,-0.14653353504790445,-3.8983304757102033,4.662422255841317,27.16,-3.85,4.77,,,,3.0,,,,,,,,,
159.54,-0.8765335350479049,-2.058330475710203,5.632422255841318,26.43,-2.01,5.74,,,,3.0,,,,,,,,,
159.55,-4.376533535047905,-0.21833047571020342,6.242422255841317,22.93,-0.17,6.35,,,,3.0,,,,,,,,,
159.56,0.24346646495209612,-0.4283304757102034,6.292422255841318,27.55,-0.38,6.4,,,,4.0,,,,,,,,,
159.57,0.23346646495209455,1.1416695242897965,5.172422255841318,27.54,1.19,5.28,,,,1.0,,,,,,,,,
159.58,3.873466464952095,0.3016695242897966,3.592422255841318,31.18,0.35,3.7,,,,1.0,,,,,,,,,
159.59,5.7334664649520946,0.5116695242897966,2.0224222558413176,33.04,0.56,2.13,,,,1.0,,,,,,,,,
159.6,5.503466464952098,0.7216695242897966,-0.007577744158682148,32.81,0.77,0.1,,,,-1.0,,,,,,,,,
159.61,5.273466464952094,1.8316695242897965,-1.0275777441586822,32.58,1.88,-0.92,,,,-1.0,,,,,,,,,
159.62,1.8834664649520967,-0.0483304757102034,-0.8475777441586821,29.19,0.0,-0.74,,,,-4.0,,,,,,,,,
159.63,0.6234664649520951,-2.448330475710203,0.06242225584131786,27.93,-2.4,0.17,,,,4.0,,,,,,,,,
159.64,1.2534664649520941,-1.2483304757102034,-0.3875777441586822,28.56,-1.2,-0.28,,,,-4.0,,,,,,,,,
159.65,-0.21653353504790473,2.6816695242897968,-0.5375777441586822,27.09,2.73,-0.43,,,,-2.0,,,,,,,,,
159.66,1.9934664649520961,0.8716695242897966,-0.11757774415868215,29.3,0.92,-0.01,,,,-1.0,,,,,,,,,
159.67,2.6034664649520955,2.361669524289797,-0.7875777441586822,29.91,2.41,-0.68,,,,-1.0,,,,,,,,,
159.68,1.3634664649520971,-1.4883304757102034,-0.6975777441586821,28.67,-1.44,-0.59,,,,-4.0,,,,,,,,,
159.69,2.9734664649520965,-1.9683304757102034,-0.8175777441586821,30.28,-1.92,-0.71,,,,-4.0,,,,,,,,,
159.7,6.2134664649520985,0.5516695242897965,-1.9675777441586821,33.52,0.6,-1.86,,,,-1.0,,,,,,,,,
159.71,3.1934664649520954,-0.0383304757102034,-1.577577744158682,30.5,0.01,-1.47,,,,-4.0,,,,,,,,,
159.72,4.543466464952097,1.3016695242897967,-1.617577744158682,31.85,1.35,-1.51,,,,-1.0,,,,,,,,,
159.73,3.863466464952097,2.6616695242897968,-1.597577744158682,31.17,2.71,-1.49,,,,-1.0,,,,,,,,,
159.74,5.003466464952098,4.731669524289797,-1.097577744158682,32.31,4.78,-0.99,,,,-1.0,,,,,,,,,
159.75,4.543466464952097,-0.1083304757102034,-1.7075777441586824,31.85,-0.06,-1.6,,,,-4.0,,,,,,,,,
159.76,1.2534664649520941,0.6316695242897966,-0.9575777441586821,28.56,0.68,-0.85,,,,-1.0,,,,,,,,,
159.77,1.7334664649520946,-1.0883304757102035,-0.5475777441586822,29.04,-1.04,-0.44,,,,-4.0,,,,,,,,,
159.78,2.2234664649520965,-2.8183304757102032,-0.13757774415868215,29.53,-2.77,-0.03,,,,-4.0,,,,,,,,,
159.79,2.433466464952094,-0.45833047571020336,-0.027577744158682152,29.74,-0.41,0.08,,,,-4.0,,,,,,,,,
159.8,2.6534664649520963,1.9016695242897965,0.08242225584131785,29.96,1.95,0.19,,,,1.0,,,,,,,,,
159.81,3.673466464952096,-2.1083304757102033,-0.10757774415868215,30.98,-2.06,0.0,,,,-4.0,,,,,,,,,
159.82,3.1534664649520963,-2.8183304757102032,-0.2575777441586822,30.46,-2.77,-0.15,,,,-4.0,,,,,,,,,
159.83,6.153466464952096,-2.808330475710203,-1.0175777441586822,33.46,-2.76,-0.91,,,,-4.0,,,,,,,,,
159.84,1.7534664649520941,-2.798330475710203,-1.8175777441586822,29.06,-2.75,-1.71,,,,-4.0,,,,,,,,,
159.85,1.5534664649520948,-2.1283304757102033,-1.9375777441586823,28.86,-2.08,-1.83,,,,-4.0,,,,,,,,,
159.86,1.3634664649520971,-1.4783304757102034,-2.057577744158682,28.67,-1.43,-1.95,,,,-4.0,,,,,,,,,
159.87,3.463466464952095,-4.628330475710204,-2.177577744158682,30.77,-4.58,-2.07,,,,-4.0,,,,,,,,,
159.88,4.063466464952096,-2.468330475710203,-1.9875777441586822,31.37,-2.42,-1.88,,,,-4.0,,,,,,,,,
159.89,4.663466464952094,-0.3183304757102034,-1.807577744158682,31.97,-0.27,-1.7,,,,-4.0,,,,,,,,,
159.9,2.2734664649520937,0.6816695242897965,-1.827577744158682,29.58,0.73,-1.72,,,,-1.0,,,,,,,,,
159.91,4.813466464952093,-1.0183304757102034,-1.327577744158682,32.12,-0.97,-1.22,,,,-4.0,,,,,,,,,
159.92,5.573466464952098,-3.048330475710203,-2.3375777441586822,32.88,-3.0,-2.23,,,,-4.0,,,,,,,,,
159.93,4.853466464952092,-3.258330475710203,-2.8075777441586824,32.16,-3.21,-2.7,,,,-4.0,,,,,,,,,
159.94,4.143466464952095,-3.488330475710203,-2.1275777441586823,31.45,-3.44,-2.02,,,,-4.0,,,,,,,,,
159.95,0.5734664649520944,-3.198330475710203,-1.4575777441586824,27.88,-3.15,-1.35,,,,-4.0,,,,,,,,,
159.96,3.0334664649520953,-2.9183304757102033,-0.5975777441586821,30.34,-2.87,-0.49,,,,-4.0,,,,,,,,,
159.97,3.713466464952095,-0.6383304757102034,-0.41757774415868215,31.02,-0.59,-0.31,,,,-4.0,,,,,,,,,
159.98,4.953466464952093,-4.718330475710204,0.04242225584131784,32.26,-4.67,0.15,,,,4.0,,,,,,,,,
159.99,3.553466464952095,-0.7483304757102034,0.5124222558413178,30.86,-0.7,0.62,,,,4.0,,,,,,,,,
160.0,3.2334664649520946,-1.5283304757102034,0.5224222558413179,30.54,-1.48,0.63,,,,4.0,,,,,,,,,
160.01,4.613466464952097,3.5416695242897966,0.16242225584131786,31.92,3.59,0.27,,,,1.0,,,,,,,,,
160.02,3.0134664649520957,0.1516695242897966,-1.307577744158682,30.32,0.2,-1.2,,,,-1.0,,,,,,,,,
160.03,1.1134664649520971,1.4616695242897966,-0.9775777441586821,28.42,1.51,-0.87,,,,-1.0,,,,,,,,,
160.04,5.273466464952094,0.1516695242897966,-2.1075777441586823,32.58,0.2,-2.0,,,,-1.0,,,,,,,,,
160.05,3.2634664649520957,-0.6583304757102034,-1.7075777441586824,30.57,-0.61,-1.6,,,,-4.0,,,,,,,,,
160.06,1.2534664649520941,-1.4783304757102034,-1.307577744158682,28.56,-1.43,-1.2,,,,-4.0,,,,,,,,,
160.07,1.0734664649520944,-1.7883304757102034,-1.267577744158682,28.38,-1.74,-1.16,,,,-4.0,,,,,,,,,
160.08,0.05346646495209484,0.5516695242897965,-1.827577744158682,27.36,0.6,-1.72,,,,-1.0,,,,,,,,,
160.09,3.0634664649520964,-1.2283304757102034,-2.177577744158682,30.37,-1.18,-2.07,,,,-4.0,,,,,,,,,
160.1,3.9434664649520954,-0.8083304757102034,-1.8175777441586822,31.25,-0.76,-1.71,,,,-4.0,,,,,,,,,
160.11,2.613466464952097,0.9916695242897966,-1.637577744158682,29.92,1.04,-1.53,,,,-1.0,,,,,,,,,
160.12,1.2334664649520946,1.6916695242897966,-2.5775777441586825,28.54,1.74,-2.47,,,,-1.0,,,,,,,,,
160.13,-1.0965335350479037,1.6816695242897965,-2.9775777441586824,26.21,1.73,-2.87,,,,-2.0,,,,,,,,,
160.14,-1.296533535047903,3.3516695242897967,-3.117577744158682,26.01,3.4,-3.01,,,,-2.0,,,,,,,,,
160.15,-1.4965335350479059,2.8316695242897967,-2.8375777441586822,25.81,2.88,-2.73,,,,-2.0,,,,,,,,,
160.16,1.6334664649520967,2.3316695242897967,-2.3575777441586823,28.94,2.38,-2.25,,,,-1.0,,,,,,,,,
160.17,-0.5065335350479039,1.8416695242897965,-1.8975777441586823,26.8,1.89,-1.79,,,,-2.0,,,,,,,,,
160.18,1.8134664649520964,0.40166952428979663,0.6624222558413179,29.12,0.45,0.77,,,,1.0,,,,,,,,,
160.19,4.143466464952095,-1.0283304757102034,1.402422255841318,31.45,-0.98,1.51,,,,4.0,,,,,,,,,
160.2,2.673466464952096,-4.108330475710203,2.1524222558413175,29.98,-4.06,2.26,,,,4.0,,,,,,,,,
160.21,4.463466464952095,-2.298330475710203,1.7624222558413178,31.77,-2.25,1.87,,,,4.0,,,,,,,,,
160.22,4.543466464952097,-1.4783304757102034,0.9924222558413179,31.85,-1.43,1.1,,,,4.0,,,,,,,,,
160.23,4.633466464952097,-0.6683304757102034,0.23242225584131787,31.94,-0.62,0.34,,,,4.0,,,,,,,,,
160.24,1.5234664649520937,0.5516695242897965,-0.13757774415868215,28.83,0.6,-0.03,,,,-1.0,,,,,,,,,
160.25,1.6334664649520967,3.7916695242897966,-0.7275777441586821,28.94,3.84,-0.62,,,,-1.0,,,,,,,,,
160.26,2.8134664649520964,-1.9283304757102033,-0.16757774415868215,30.12,-1.88,-0.06,,,,-4.0,,,,,,,,,
160.27,-0.34653353504790374,-0.5883304757102035,-0.5175777441586822,26.96,-0.54,-0.41,,,,-3.0,,,,,,,,,
160.28,2.183466464952094,2.9816695242897966,-1.9575777441586824,29.49,3.03,-1.85,,,,-1.0,,,,,,,,,
160.29,-3.5165335350479054,2.2916695242897966,-1.3775777441586823,23.79,2.34,-1.27,,,,-2.0,,,,,,,,,
160.3,-0.5065335350479039,2.1216695242897967,-1.247577744158682,26.8,2.17,-1.14,,,,-2.0,,,,,,,,,
160.31,0.48346646495209455,-0.1983304757102034,-0.41757774415868215,27.79,-0.15,-0.31,,,,-4.0,,,,,,,,,
160.32,-0.14653353504790445,3.0816695242897967,-0.10757774415868215,27.16,3.13,0.0,,,,-2.0,,,,,,,,,
160.33,-3.046533535047903,-0.5083304757102034,-0.7675777441586822,24.26,-0.46,-0.66,,,,-3.0,,,,,,,,,
160.34,-3.9765335350479063,-1.2283304757102034,-0.5675777441586822,23.33,-1.18,-0.46,,,,-3.0,,,,,,,,,
160.35,-0.6165335350479033,0.7716695242897965,-0.7875777441586822,26.69,0.82,-0.68,,,,-2.0,,,,,,,,,
160.36,1.4834664649520946,0.29166952428979664,0.5424222558413179,28.79,0.34,0.65,,,,1.0,,,,,,,,,
160.37,5.043466464952097,2.5416695242897966,-1.0375777441586822,32.35,2.59,-0.93,,,,-1.0,,,,,,,,,
160.38,3.083466464952096,-0.28833047571020337,-0.8475777441586821,30.39,-0.24,-0.74,,,,-4.0,,,,,,,,,
160.39,1.5034664649520941,-1.3383304757102035,-0.5575777441586822,28.81,-1.29,-0.45,,,,-4.0,,,,,,,,,
160.4,-0.07653353504790417,-2.408330475710203,-0.2775777441586822,27.23,-2.36,-0.17,,,,-3.0,,,,,,,,,
160.41,0.24346646495209612,2.2916695242897966,-0.16757774415868215,27.55,2.34,-0.06,,,,-1.0,,,,,,,,,
160.42,1.3834664649520967,-0.9583304757102035,-0.41757774415868215,28.69,-0.91,-0.31,,,,-4.0,,,,,,,,,
160.43,4.663466464952094,-4.718330475710204,-0.09757774415868216,31.97,-4.67,0.01,,,,-4.0,,,,,,,,,
160.44,3.0234664649520937,-2.8383304757102032,-0.2575777441586822,30.33,-2.79,-0.15,,,,-4.0,,,,,,,,,
160.45,0.6634664649520943,-0.21833047571020342,-1.4775777441586824,27.97,-0.17,-1.37,,,,-4.0,,,,,,,,,
160.46,-0.7565335350479039,-1.9183304757102035,-1.0375777441586822,26.55,-1.87,-0.93,,,,-3.0,,,,,,,,,
160.47,-0.05653353504790459,-3.638330475710203,-1.2575777441586822,27.25,-3.59,-1.15,,,,-3.0,,,,,,,,,
160.48,0.17346646495209583,1.8316695242897965,-1.0875777441586822,27.48,1.88,-0.98,,,,-1.0,,,,,,,,,
160.49,-1.6165335350479033,1.5216695242897966,-0.6275777441586822,25.69,1.57,-0.52,,,,-2.0,,,,,,,,,
160.5,-2.8965335350479045,1.0616695242897967,-0.5375777441586822,24.41,1.11,-0.43,,,,-2.0,,,,,,,,,
160.51,1.4334664649520938,1.6216695242897965,-1.1075777441586823,28.74,1.67,-1.0,,,,-1.0,,,,,,,,,
160.52,0.8534664649520955,1.0416695242897966,-0.6975777441586821,28.16,1.09,-0.59,,,,-1.0,,,,,,,,,
160.53,1.4134664649520943,-0.8583304757102035,-0.8175777441586821,28.72,-0.81,-0.71,,,,-4.0,,,,,,,,,
160.54,1.203466464952097,1.8116695242897967,-0.6775777441586821,28.51,1.86,-0.57,,,,-1.0,,,,,,,,,
160.55,1.3934664649520947,2.341669524289797,-2.057577744158682,28.7,2.39,-1.95,,,,-1.0,,,,,,,,,
160.56,-1.6065335350479053,0.9816695242897966,-2.007577744158682,25.7,1.03,-1.9,,,,-2.0,,,,,,,,,
160.57,-3.9365335350479036,3.3516695242897967,-1.4375777441586823,23.37,3.4,-1.33,,,,-2.0,,,,,,,,,
160.58,-4.806533535047905,2.241669524289797,-1.327577744158682,22.5,2.29,-1.22,,,,-2.0,,,,,,,,,
160.59,-0.8265335350479042,1.2516695242897966,-0.30757774415868216,26.48,1.3,-0.2,,,,-2.0,,,,,,,,,
160.6,-3.2665335350479054,3.6616695242897968,-0.6875777441586821,24.04,3.71,-0.58,,,,-2.0,,,,,,,,,
160.61,-3.9665335350479047,3.531669524289797,-1.0175777441586822,23.34,3.58,-0.91,,,,-2.0,,,,,,,,,
160.62,-4.656533535047906,3.4116695242897968,-1.367577744158682,22.65,3.46,-1.26,,,,-2.0,,,,,,,,,
160.63,-5.166533535047904,2.7716695242897966,-0.5075777441586822,22.14,2.82,-0.4,,,,-2.0,,,,,,,,,
160.64,-0.6365335350479029,0.41166952428979664,-1.0375777441586822,26.67,0.46,-0.93,,,,-2.0,,,,,,,,,
160.65,-3.156533535047906,0.6016695242897966,0.02242225584131785,24.15,0.65,0.13,,,,2.0,,,,,,,,,
160.66,-1.2265335350479063,-0.39833047571020336,0.02242225584131785,26.08,-0.35,0.13,,,,3.0,,,,,,,,,
160.67,0.8934664649520947,-0.28833047571020337,-1.0375777441586822,28.2,-0.24,-0.93,,,,-4.0,,,,,,,,,
160.68,-0.1065335350479053,0.29166952428979664,-2.037577744158682,27.2,0.34,-1.93,,,,-2.0,,,,,,,,,
160.69,-1.6765335350479056,-0.9183304757102034,-2.8075777441586824,25.63,-0.87,-2.7,,,,-3.0,,,,,,,,,
160.7,-1.156533535047906,-2.308330475710203,-2.8975777441586823,26.15,-2.26,-2.79,,,,-3.0,,,,,,,,,
160.71,-3.1865335350479036,1.5916695242897965,-2.2675777441586824,24.12,1.64,-2.16,,,,-2.0,,,,,,,,,
160.72,-4.2765335350479035,2.701669524289797,-1.637577744158682,23.03,2.75,-1.53,,,,-2.0,,,,,,,,,
160.73,-5.356533535047905,3.8116695242897967,-2.3075777441586824,21.95,3.86,-2.2,,,,-2.0,,,,,,,,,
160.74,-3.076533535047904,-1.0883304757102035,-0.45757774415868213,24.23,-1.04,-0.35,,,,-3.0,,,,,,,,,
160.75,-0.1865335350479036,-0.1683304757102034,-0.30757774415868216,27.12,-0.12,-0.2,,,,-3.0,,,,,,,,,
160.76,0.6034664649520955,0.41166952428979664,-1.1875777441586823,27.91,0.46,-1.08,,,,-1.0,,,,,,,,,
160.77,-0.416533535047904,0.7316695242897966,-1.517577744158682,26.89,0.78,-1.41,,,,-2.0,,,,,,,,,
160.78,-3.6765335350479056,0.6016695242897966,-0.8875777441586822,23.63,0.65,-0.78,,,,-2.0,,,,,,,,,
